item_id,domain,split,condition,gold_answer,raw_response,parsed_answer,correct,provider,prompt_hash,response_prompt_hash,prompt_hash_match,rewrite_validation,repair_attempts,prompt
fixed_q005,AI_Computing,train,proposed_no_validator,C,"""I""""t check""""s outside """"r""""ecords before a""""nswering, so""",A,false,unofficial_talkie_api,a0d5d2f18fa61841,a0d5d2f18fa61841,true,"{""choice_copying_score"": 0.0, ""choice_keyword_overlap_score"": 0.0, ""fail_reasons"": [], ""forbidden_terms_remaining"": [], ""generation_validation"": {""choice_copying_score"": 0.0, ""choice_keyword_overlap_score"": 0.0, ""fail_reasons"": [], ""forbidden_terms_remaining"": [], ""leakage_risk"": false, ""length_ratio"": 2.375, ""pass"": true, ""primitive_detail"": {""cloud_computing"": 1.0}, ""primitive_recall"": 1.0}, ""leakage_risk"": false, ""length_ratio"": 2.375, ""pass"": true, ""primitive_detail"": {""cloud_computing"": 1.0}, ""primitive_recall"": 1.0}",0,"You must answer the following multiple-choice question.
Choose exactly one option among A, B, C, and D.
Return only the letter.

Question:
Consider a method that rents distant computing machines as needed. What practical benefit does this method provide when the goal is handling sudden demand for computation? Explain the functional reason in ordinary terms and choose the best option.

Choices:
A. It checks outside records before answering, so unsupported claims are less likely.
B. It avoids inspecting every record one by one.
C. It adds or removes remote capacity without owning every machine locally.
D. It gives both systems a stable contract for requests and replies.
"
fixed_q006,AI_Computing,train,raw,D,"""It co""""nvert""""s images"""" of letters into """"machine-read""",A,false,unofficial_talkie_api,a494b70f36ee6a1b,a494b70f36ee6a1b,true,"{""pass"": true}",0,"You must answer the following multiple-choice question.
Choose exactly one option among A, B, C, and D.
Return only the letter.

Question:
Suppose a system must handle finding useful pages in a vast electronic library. Which statement best explains the role of search engine?

Choices:
A. It converts images of letters into machine-readable characters.
B. It represents the same information with fewer symbols.
C. It avoids inspecting every record one by one.
D. It orders many records by signals of relevance.
"
fixed_q006,AI_Computing,train,rule_only,D,"""It conve""""rts l""""ette""""rs into machine-readabl""""e characters""",A,false,unofficial_talkie_api,ae4b67ae8c775d4c,ae4b67ae8c775d4c,true,"{""choice_copying_score"": 0.0, ""choice_keyword_overlap_score"": 0.2, ""fail_reasons"": [], ""forbidden_terms_remaining"": [], ""generation_validation"": {""choice_copying_score"": 0.0, ""choice_keyword_overlap_score"": 0.2, ""fail_reasons"": [], ""forbidden_terms_remaining"": [], ""leakage_risk"": false, ""length_ratio"": 2.1363636363636362, ""pass"": true, ""primitive_detail"": {""search_engine"": 1.0}, ""primitive_recall"": 1.0}, ""leakage_risk"": false, ""length_ratio"": 2.1363636363636362, ""pass"": true, ""primitive_detail"": {""search_engine"": 1.0}, ""primitive_recall"": 1.0}",0,"You must answer the following multiple-choice question.
Choose exactly one option among A, B, C, and D.
Return only the letter.

Question:
Consider a method that matches a query against a large catalog and ranks likely useful records. Suppose a system must handle finding useful pages in a vast electronic library. Which statement best explains the role of this method? Focus on the mechanism, not on the modern name.

Choices:
A. It converts images of letters into machine-readable characters.
B. It represents the same information with fewer symbols.
C. It avoids inspecting every record one by one.
D. It orders many records by signals of relevance.
"
fixed_q006,AI_Computing,train,length_controlled,D,"""It co""""nvert""""s images"""" of letters into """"machine-read""",A,false,unofficial_talkie_api,aee12a2d36447d3b,aee12a2d36447d3b,true,"{""choice_copying_score"": 0.0, ""choice_keyword_overlap_score"": 0.25, ""fail_reasons"": [""required_primitives_missing""], ""forbidden_terms_remaining"": [], ""generation_validation"": {""choice_copying_score"": 0.0, ""choice_keyword_overlap_score"": 0.25, ""fail_reasons"": [""required_primitives_missing""], ""forbidden_terms_remaining"": [], ""leakage_risk"": false, ""length_ratio"": 2.272727272727273, ""pass"": false, ""primitive_detail"": {""search_engine"": 0.1111111111111111}, ""primitive_recall"": 0.1111111111111111}, ""leakage_risk"": false, ""length_ratio"": 2.272727272727273, ""pass"": false, ""primitive_detail"": {""search_engine"": 0.1111111111111111}, ""primitive_recall"": 0.1111111111111111}",0,"You must answer the following multiple-choice question.
Choose exactly one option among A, B, C, and D.
Return only the letter.

Question:
Consider the same practical situation described in plain terms. Use only the information in the question and choices. Suppose a system must handle finding useful pages in a vast electronic library. Which statement best explains the role of this method? Choose the option that best explains the mechanism. neutral plain

Choices:
A. It converts images of letters into machine-readable characters.
B. It represents the same information with fewer symbols.
C. It avoids inspecting every record one by one.
D. It orders many records by signals of relevance.
"
fixed_q006,AI_Computing,train,proposed,D,"""It conve""""rts l""""ette""""rs into machine-readabl""""e characters""",A,false,unofficial_talkie_api,262df2638b4ebdac,262df2638b4ebdac,true,"{""choice_copying_score"": 0.0, ""choice_keyword_overlap_score"": 0.2, ""fail_reasons"": [], ""forbidden_terms_remaining"": [], ""generation_validation"": {""choice_copying_score"": 0.0, ""choice_keyword_overlap_score"": 0.2, ""fail_reasons"": [], ""forbidden_terms_remaining"": [], ""leakage_risk"": false, ""length_ratio"": 2.272727272727273, ""pass"": true, ""primitive_detail"": {""search_engine"": 1.0}, ""primitive_recall"": 1.0}, ""leakage_risk"": false, ""length_ratio"": 2.272727272727273, ""pass"": true, ""primitive_detail"": {""search_engine"": 1.0}, ""primitive_recall"": 1.0}",0,"You must answer the following multiple-choice question.
Choose exactly one option among A, B, C, and D.
Return only the letter.

Question:
Consider a method that matches a query against a large catalog and ranks likely useful records. Suppose a system must handle finding useful pages in a vast electronic library. Which statement best explains the role of this method? Explain the functional reason in ordinary terms and choose the best option.

Choices:
A. It converts images of letters into machine-readable characters.
B. It represents the same information with fewer symbols.
C. It avoids inspecting every record one by one.
D. It orders many records by signals of relevance.
"
fixed_q006,AI_Computing,train,proposed_no_validator,D,"""It conve""""rts l""""ette""""rs into machine-readabl""""e characters""",A,false,unofficial_talkie_api,262df2638b4ebdac,262df2638b4ebdac,true,"{""choice_copying_score"": 0.0, ""choice_keyword_overlap_score"": 0.2, ""fail_reasons"": [], ""forbidden_terms_remaining"": [], ""generation_validation"": {""choice_copying_score"": 0.0, ""choice_keyword_overlap_score"": 0.2, ""fail_reasons"": [], ""forbidden_terms_remaining"": [], ""leakage_risk"": false, ""length_ratio"": 2.272727272727273, ""pass"": true, ""primitive_detail"": {""search_engine"": 1.0}, ""primitive_recall"": 1.0}, ""leakage_risk"": false, ""length_ratio"": 2.272727272727273, ""pass"": true, ""primitive_detail"": {""search_engine"": 1.0}, ""primitive_recall"": 1.0}",0,"You must answer the following multiple-choice question.
Choose exactly one option among A, B, C, and D.
Return only the letter.

Question:
Consider a method that matches a query against a large catalog and ranks likely useful records. Suppose a system must handle finding useful pages in a vast electronic library. Which statement best explains the role of this method? Explain the functional reason in ordinary terms and choose the best option.

Choices:
A. It converts images of letters into machine-readable characters.
B. It represents the same information with fewer symbols.
C. It avoids inspecting every record one by one.
D. It orders many records by signals of relevance.
"
fixed_q007,AI_Computing,train,raw,A,"""I""""t keeps interce""""pte""""d text uni""""ntelligible t""""o outsiders.""",A,true,unofficial_talkie_api,a6a41cfacdabb043,a6a41cfacdabb043,true,"{""pass"": true}",0,"You must answer the following multiple-choice question.
Choose exactly one option among A, B, C, and D.
Return only the letter.

Question:
In a discussion about protecting a private message sent across a public network, which account of encryption is the most accurate?

Choices:
A. It keeps intercepted text unintelligible to outsiders.
B. It groups texts by language evidence rather than manual reading alone.
C. It makes past versions recoverable and conflicting edits visible.
D. It checks outside records before answering, so unsupported claims are less likely.
"
fixed_q007,AI_Computing,train,rule_only,A,"""A.""",INVALID,false,unofficial_talkie_api,032f019bd0ccfff9,032f019bd0ccfff9,true,"{""choice_copying_score"": 0.0, ""choice_keyword_overlap_score"": 0.0, ""fail_reasons"": [], ""forbidden_terms_remaining"": [], ""generation_validation"": {""choice_copying_score"": 0.0, ""choice_keyword_overlap_score"": 0.0, ""fail_reasons"": [], ""forbidden_terms_remaining"": [], ""leakage_risk"": false, ""length_ratio"": 2.238095238095238, ""pass"": true, ""primitive_detail"": {""encryption"": 1.0}, ""primitive_recall"": 1.0}, ""leakage_risk"": false, ""length_ratio"": 2.238095238095238, ""pass"": true, ""primitive_detail"": {""encryption"": 1.0}, ""primitive_recall"": 1.0}",0,"You must answer the following multiple-choice question.
Choose exactly one option among A, B, C, and D.
Return only the letter.

Question:
Consider a method that transforms a message into a form readable only with a secret key. In a discussion about protecting a private message sent across a public network, which account of this method is the most accurate? Focus on the mechanism, not on the modern name.

Choices:
A. It keeps intercepted text unintelligible to outsiders.
B. It groups texts by language evidence rather than manual reading alone.
C. It makes past versions recoverable and conflicting edits visible.
D. It checks outside records before answering, so unsupported claims are less likely.
"
fixed_q007,AI_Computing,train,length_controlled,A,"""I""""t keeps interce""""pte""""d text uni""""ntelligible t""""o outsiders,""",A,true,unofficial_talkie_api,2e4f564247c8f3d9,2e4f564247c8f3d9,true,"{""choice_copying_score"": 0.0, ""choice_keyword_overlap_score"": 0.0, ""fail_reasons"": [""required_primitives_missing""], ""forbidden_terms_remaining"": [], ""generation_validation"": {""choice_copying_score"": 0.0, ""choice_keyword_overlap_score"": 0.0, ""fail_reasons"": [""required_primitives_missing""], ""forbidden_terms_remaining"": [], ""leakage_risk"": false, ""length_ratio"": 2.380952380952381, ""pass"": false, ""primitive_detail"": {""encryption"": 0.25}, ""primitive_recall"": 0.25}, ""leakage_risk"": false, ""length_ratio"": 2.380952380952381, ""pass"": false, ""primitive_detail"": {""encryption"": 0.25}, ""primitive_recall"": 0.25}",0,"You must answer the following multiple-choice question.
Choose exactly one option among A, B, C, and D.
Return only the letter.

Question:
Consider the same practical situation described in plain terms. Use only the information in the question and choices. In a discussion about protecting a private message sent across a public network, which account of this method is the most accurate? Choose the option that best explains the mechanism. neutral plain

Choices:
A. It keeps intercepted text unintelligible to outsiders.
B. It groups texts by language evidence rather than manual reading alone.
C. It makes past versions recoverable and conflicting edits visible.
D. It checks outside records before answering, so unsupported claims are less likely.
"
fixed_q007,AI_Computing,train,proposed,A,"""I""""t keeps interce""""pte""""d text uni""""ntelligible t""""o outsiders,""",A,true,unofficial_talkie_api,d6a773cff0c6a337,d6a773cff0c6a337,true,"{""choice_copying_score"": 0.0, ""choice_keyword_overlap_score"": 0.0, ""fail_reasons"": [], ""forbidden_terms_remaining"": [], ""generation_validation"": {""choice_copying_score"": 0.0, ""choice_keyword_overlap_score"": 0.0, ""fail_reasons"": [], ""forbidden_terms_remaining"": [], ""leakage_risk"": false, ""length_ratio"": 2.380952380952381, ""pass"": true, ""primitive_detail"": {""encryption"": 1.0}, ""primitive_recall"": 1.0}, ""leakage_risk"": false, ""length_ratio"": 2.380952380952381, ""pass"": true, ""primitive_detail"": {""encryption"": 1.0}, ""primitive_recall"": 1.0}",0,"You must answer the following multiple-choice question.
Choose exactly one option among A, B, C, and D.
Return only the letter.

Question:
Consider a method that transforms a message into a form readable only with a secret key. In a discussion about protecting a private message sent across a public network, which account of this method is the most accurate? Explain the functional reason in ordinary terms and choose the best option.

Choices:
A. It keeps intercepted text unintelligible to outsiders.
B. It groups texts by language evidence rather than manual reading alone.
C. It makes past versions recoverable and conflicting edits visible.
D. It checks outside records before answering, so unsupported claims are less likely.
"
